DATE,THREEFF2
2021-08-06,0.5393
2021-08-09,0.5650
2021-08-10,0.5958
2021-08-11,0.5902
2021-08-12,0.6027
2021-08-13,0.5722
2021-08-16,0.5396
2021-08-17,0.5428
2021-08-18,0.5511
2021-08-19,0.5473
2021-08-20,0.5613
2021-08-23,0.5596
2021-08-24,0.5800
2021-08-25,0.6010
2021-08-26,0.6101
2021-08-27,0.5813
2021-08-30,0.5551
2021-08-31,0.5565
2021-09-01,0.5553
2021-09-02,0.5514
2021-09-03,0.5607
2021-09-06,.
2021-09-07,0.5907
2021-09-08,0.5806
2021-09-09,0.5627
2021-09-10,0.5830
2021-09-13,0.5750
2021-09-14,0.5536
2021-09-15,0.5663
2021-09-16,0.5941
2021-09-17,0.6245
2021-09-20,0.5968
2021-09-21,0.5985
2021-09-22,0.6081
2021-09-23,0.6766
2021-09-24,0.7237
2021-09-27,0.7483
2021-09-28,0.7769
2021-09-29,0.7735
2021-09-30,0.7508
2021-10-01,0.7084
2021-10-04,0.7097
2021-10-05,0.7356
2021-10-06,0.7423
2021-10-07,0.7734
2021-10-08,0.8022
2021-10-11,.
2021-10-12,0.8168
2021-10-13,0.8267
2021-10-14,0.8063
2021-10-15,0.8656
2021-10-18,0.8998
2021-10-19,0.9244
2021-10-20,0.9159
2021-10-21,0.9737
2021-10-22,0.9882
2021-10-25,0.9720
2021-10-26,0.9720
2021-10-27,0.9493
2021-10-28,0.9721
2021-10-29,0.9736
2021-11-01,1.0030
2021-11-02,0.9687
2021-11-03,0.9959
2021-11-04,0.9315
2021-11-05,0.8727
2021-11-08,0.9243
2021-11-09,0.8932
2021-11-10,1.0047
2021-11-11,.
2021-11-12,1.0488
2021-11-15,1.0842
2021-11-16,1.0974
2021-11-17,1.0811
2021-11-18,1.0659
2021-11-19,1.0592
2021-11-22,1.1471
2021-11-23,1.1762
2021-11-24,1.1866
2021-11-25,.
2021-11-26,1.0517
2021-11-29,1.0403
2021-11-30,1.0096
2021-12-01,1.0289
2021-12-02,1.0780
2021-12-03,1.0409
2021-12-06,1.1039
2021-12-07,1.1739
2021-12-08,1.1969
2021-12-09,1.2001
2021-12-10,1.1976
2021-12-13,1.1666
2021-12-14,1.1827
2021-12-15,1.2170
2021-12-16,1.1699
2021-12-17,1.1605
2021-12-20,1.1526
2021-12-21,1.1970
2021-12-22,1.1939
2021-12-23,1.2281
2021-12-24,.
2021-12-27,1.2429
2021-12-28,1.2466
2021-12-29,1.2774
2021-12-30,1.2642
2021-12-31,1.2546
2022-01-03,1.3364
2022-01-04,1.3486
2022-01-05,1.3994
2022-01-06,1.4520
2022-01-07,1.4862
2022-01-10,1.5187
2022-01-11,1.5108
2022-01-12,1.5073
2022-01-13,1.4805
2022-01-14,1.5570
2022-01-17,.
2022-01-18,1.6528
2022-01-19,1.6498
2022-01-20,1.6537
2022-01-21,1.5941
2022-01-24,1.5671
2022-01-25,1.5896
2022-01-26,1.6811
2022-01-27,1.7196
2022-01-28,1.7040
2022-01-31,1.7182
2022-02-01,1.7315
2022-02-02,1.7165
2022-02-03,1.7563
2022-02-04,1.8890
2022-02-07,1.9027
2022-02-08,1.9501
2022-02-09,1.9706
2022-02-10,2.1425
2022-02-11,2.0847
2022-02-14,2.1479
2022-02-15,2.1833
2022-02-16,2.1545
2022-02-17,2.1028
2022-02-18,2.0713
2022-02-21,.
2022-02-22,2.1093
2022-02-23,2.1518
2022-02-24,2.1255
2022-02-25,2.1550
2022-02-28,2.0224
2022-03-01,1.8636
2022-03-02,2.0067
2022-03-03,2.0422
2022-03-04,1.9742
2022-03-07,2.0191
2022-03-08,2.1152
2022-03-09,2.1990
2022-03-10,2.2665
2022-03-11,2.3144
2022-03-14,2.4541
2022-03-15,2.4835
2022-03-16,2.5654
2022-03-17,2.5896
2022-03-18,2.5932
2022-03-21,2.7746
2022-03-22,2.8664
2022-03-23,2.8432
2022-03-24,2.8667
2022-03-25,3.0341
2022-03-28,3.0791
2022-03-29,3.0618
2022-03-30,3.0183
2022-03-31,2.9912
2022-04-01,3.1123
2022-04-04,3.1466
2022-04-05,3.2518
2022-04-06,3.2915
2022-04-07,3.2997
2022-04-08,3.3562
2022-04-11,3.3720
2022-04-12,3.2503
2022-04-13,3.1934
2022-04-14,3.2870
2022-04-15,.
2022-04-18,3.2986
2022-04-19,3.3976
2022-04-20,3.3808
2022-04-21,3.4557
2022-04-22,3.4814
2022-04-25,3.3985
2022-04-26,3.3173
2022-04-27,3.3320
2022-04-28,3.3819
2022-04-29,3.4603
2022-05-02,3.5381
2022-05-03,3.5644
2022-05-04,3.4958
2022-05-05,3.5587
2022-05-06,3.6174
2022-05-09,3.5135
2022-05-10,3.4617
2022-05-11,3.4280
2022-05-12,3.3336
2022-05-13,3.3770
2022-05-16,3.3232
2022-05-17,3.4157
2022-05-18,3.3708
2022-05-19,3.3120
2022-05-20,3.2569
2022-05-23,3.3101
2022-05-24,3.1939
2022-05-25,3.1512
2022-05-26,3.1204
2022-05-27,3.1168
2022-05-30,.
2022-05-31,3.1905
2022-06-01,3.3068
2022-06-02,3.3193
2022-06-03,3.3503
2022-06-06,3.4296
2022-06-07,3.4151
2022-06-08,3.4474
2022-06-09,3.4865
2022-06-10,3.6884
2022-06-13,4.0277
2022-06-14,4.1590
2022-06-15,3.9655
2022-06-16,3.8752
2022-06-17,3.8743
2022-06-20,.
2022-06-21,3.9117
2022-06-22,3.7749
2022-06-23,3.6690
2022-06-24,3.6624
2022-06-27,3.7137
2022-06-28,3.7182
2022-06-29,3.6377
2022-06-30,3.4973
2022-07-01,3.3506
2022-07-04,.
2022-07-05,3.2735
2022-07-06,3.3705
2022-07-07,3.4505
2022-07-08,3.5490
2022-07-11,3.4815
2022-07-12,3.4149
2022-07-13,3.4138
2022-07-14,3.4215
2022-07-15,3.3997
2022-07-18,3.3957
2022-07-19,3.4390
2022-07-20,3.4707
2022-07-21,3.3128
2022-07-22,3.1514
2022-07-25,3.1365
2022-07-26,3.1310
2022-07-27,3.0744
2022-07-28,2.9531
2022-07-29,2.9400
2022-08-01,2.8979
2022-08-02,3.0494
2022-08-03,3.0934
2022-08-04,3.0405
2022-08-05,3.2252
2022-08-08,3.2209
2022-08-09,3.2635
2022-08-10,3.2384
2022-08-11,3.2743
2022-08-12,3.2803
2022-08-15,3.2245
2022-08-16,3.2448
2022-08-17,3.3184
2022-08-18,3.3037
2022-08-19,3.3642
2022-08-22,3.4269
2022-08-23,3.4295
2022-08-24,3.4884
2022-08-25,3.4425
2022-08-26,3.4621
2022-08-29,3.5109
2022-08-30,3.5280
2022-08-31,3.5420
2022-09-01,3.6244
2022-09-02,3.5605
2022-09-05,.
2022-09-06,3.6457
2022-09-07,3.6014
2022-09-08,3.6173
2022-09-09,3.6760
2022-09-12,3.7006
2022-09-13,3.8171
2022-09-14,3.8581
2022-09-15,3.9329
2022-09-16,3.9392
2022-09-19,4.0012
2022-09-20,4.0661
2022-09-21,4.0852
2022-09-22,4.2402
2022-09-23,4.3265
